frame_path,video_name,label,split,frame_index,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_hip_angle,right_hip_angle,left_body_line,right_body_line,torso_angle,left_knee_bend,right_knee_bend,head_drop,left_shoulder_shrug,right_shoulder_shrug,arm_symmetry,leg_symmetry,hip_symmetry,form_label
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0013.jpg,v_Lunges_g17_c03,lunges,train,13,0.639054,0.333187,0.549988,0.32825,0.658536,0.398753,0.500849,0.399252,0.665269,0.321564,0.500682,0.338498,0.620558,0.541726,0.565723,0.547355,0.703927,0.575279,0.542853,0.720591,0.685822,0.747089,0.451681,0.684167,0.632094,0.261234,0.622533,0.252272,0.600311,0.252279,105.90747139980148,75.74336988293996,21.533985772201646,34.84394918663155,106.85450254387091,168.37179347222957,157.3013187861094,136.07886776286773,174.93120564140546,0.018104999999999927,0.09117200000000003,-0.07195299999999999,-0.08091500000000001,-0.07597100000000001,13.309963414429902,30.16410151686152,61.51729092835866,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0014.jpg,v_Lunges_g17_c03,lunges,train,14,0.638996,0.337051,0.544436,0.339402,0.66499,0.405213,0.495303,0.421548,0.689494,0.343135,0.477601,0.429203,0.617096,0.547049,0.559035,0.554275,0.7002,0.5873,0.539546,0.714907,0.676966,0.74617,0.445024,0.687481,0.627715,0.272146,0.618067,0.259777,0.595016,0.262157,107.52271999971288,80.73738682977852,42.41538573743933,144.26941352402017,109.88931385990797,169.1953568748266,157.3117693199793,135.55292695750222,174.0460728181125,0.023234000000000088,0.094522,-0.06490499999999999,-0.07727400000000001,-0.07724500000000001,101.85402778658084,26.78533316993436,59.306043014918615,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0015.jpg,v_Lunges_g17_c03,lunges,train,15,0.621575,0.347779,0.539936,0.359278,0.64601,0.392736,0.493672,0.424031,0.673664,0.356887,0.483851,0.43584,0.60528,0.557761,0.551858,0.571917,0.690062,0.5866,0.520268,0.728093,0.661903,0.739247,0.43558,0.683509,0.621086,0.290758,0.612979,0.282023,0.589913,0.280249,98.33404558190894,73.67048343655688,66.17172170575138,175.78951897539542,104.34860516323458,165.35586531072403,158.23485654301393,130.61286642148477,175.56228178664313,0.028158999999999934,0.08468799999999993,-0.05702099999999999,-0.06575599999999998,-0.07902899999999996,109.61779726964404,24.66356214535206,61.00726014748945,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0016.jpg,v_Lunges_g17_c03,lunges,train,16,0.615484,0.352426,0.54116,0.369504,0.629149,0.431316,0.500014,0.428989,0.646553,0.419856,0.501781,0.382156,0.599437,0.549787,0.546409,0.566679,0.687528,0.586513,0.518206,0.729471,0.652252,0.740623,0.428344,0.681598,0.616909,0.302174,0.607403,0.288321,0.587497,0.289838,99.7387571362334,71.7827230848274,66.46350198667872,32.51128810950034,107.98335156678843,168.64631584772502,159.88184390184816,132.7014495966171,175.3512724963841,0.035275999999999974,0.08986200000000005,-0.05025200000000002,-0.06410500000000002,-0.07966600000000001,33.95221387717838,27.956034051406007,60.66296428093659,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0017.jpg,v_Lunges_g17_c03,lunges,train,17,0.615306,0.367807,0.540778,0.372191,0.637508,0.425968,0.49719,0.431914,0.657904,0.400956,0.487351,0.425079,0.59662,0.541508,0.546047,0.550146,0.687478,0.582825,0.526052,0.681694,0.641401,0.728214,0.424177,0.671334,0.615123,0.316098,0.606929,0.30274,0.583574,0.301749,96.86874552792546,92.83604192817764,60.08916758208307,91.33619511879975,108.31328411499301,169.66123800214535,160.372452487766,133.14326295904144,173.85967627011965,0.046077000000000035,0.10187499999999994,-0.051709000000000005,-0.06506699999999999,-0.070442,31.24702753671668,4.032703599747819,61.34795388715234,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0018.jpg,v_Lunges_g17_c03,lunges,train,18,0.616783,0.368335,0.546131,0.368729,0.642568,0.423916,0.495761,0.422959,0.665354,0.401236,0.49259,0.410838,0.595772,0.540585,0.54163,0.553615,0.683576,0.582674,0.511836,0.691869,0.639956,0.733206,0.415825,0.666895,0.615754,0.304047,0.604144,0.297681,0.585644,0.30122,99.45068170692917,87.58092237335153,70.02109731060645,57.54769413642181,108.6562349871756,169.2330960406697,160.1262000273362,133.39573196926372,173.04516504574244,0.04361999999999999,0.09601099999999996,-0.06428800000000001,-0.07065400000000005,-0.06750899999999999,12.47340317418464,11.869759333577647,60.5768610534941,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0019.jpg,v_Lunges_g17_c03,lunges,train,19,0.628973,0.3694,0.541668,0.361694,0.644761,0.421424,0.507092,0.416319,0.650851,0.37369,0.522023,0.393207,0.595439,0.536046,0.535679,0.538777,0.676356,0.582832,0.515998,0.68013,0.633741,0.730886,0.416139,0.671984,0.61453,0.300519,0.603231,0.291039,0.583397,0.294014,103.978753593092,93.26292347371144,24.152869816824968,0.5646853645599763,108.65875574943308,174.01030224559918,157.50084293752954,140.03218874743345,168.62221049256397,0.04261499999999996,0.09985899999999998,-0.06888100000000003,-0.07836100000000001,-0.06768000000000002,23.58818445226499,10.715830119380556,65.3515464961661,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0020.jpg,v_Lunges_g17_c03,lunges,train,20,0.623484,0.362076,0.545774,0.356939,0.610867,0.461061,0.503657,0.457107,0.595331,0.505241,0.495676,0.522643,0.576997,0.533582,0.518713,0.545483,0.672788,0.576905,0.497039,0.734915,0.626933,0.7305,0.401035,0.67139,0.607554,0.276334,0.607445,0.271818,0.577134,0.274837,97.71288648653066,63.0349132160836,167.88905101037253,164.13804976671761,99.16988508939197,178.35893888025097,150.60469313915715,145.10252005017966,164.83415493422797,0.04585500000000009,0.09600400000000003,-0.08574199999999998,-0.090258,-0.08210200000000001,3.751001243654912,34.67797327044706,79.189053790859,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0021.jpg,v_Lunges_g17_c03,lunges,train,21,0.623215,0.347929,0.537329,0.349542,0.644517,0.412478,0.483411,0.414724,0.656043,0.377737,0.488415,0.379468,0.582091,0.527301,0.523243,0.534536,0.666608,0.579932,0.49941,0.72003,0.625037,0.733277,0.40414,0.672964,0.604783,0.269451,0.597118,0.25893,0.573461,0.268562,106.74360386194114,71.03084681576223,36.61812804151192,31.519354173743398,108.99877110366886,177.03247711921668,155.30968003757386,143.64565251125754,167.08701818855425,0.041571000000000025,0.09527000000000002,-0.07847799999999999,-0.088999,-0.08098,5.098773867768525,35.71275704617891,68.03370601554782,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0022.jpg,v_Lunges_g17_c03,lunges,train,22,0.613759,0.335151,0.53549,0.335192,0.639281,0.409441,0.489683,0.407106,0.655906,0.368218,0.492145,0.368444,0.574668,0.516618,0.518589,0.528322,0.660537,0.584186,0.484517,0.706139,0.620979,0.745111,0.388213,0.67357,0.619058,0.254654,0.60409,0.243622,0.579296,0.250072,114.38782000245553,82.16213163324144,40.92405935697847,28.852513171930774,116.0415472461522,174.1539872899346,156.3857657022464,143.08979581231276,167.84316494663963,0.03955800000000009,0.096304,-0.08049699999999999,-0.09152899999999997,-0.08511999999999997,12.071546185047694,32.22568836921408,58.1124400437824,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0023.jpg,v_Lunges_g17_c03,lunges,train,23,0.624662,0.309243,0.552947,0.299381,0.631439,0.381669,0.499542,0.356172,0.645523,0.344787,0.487171,0.285633,0.57932,0.505532,0.525277,0.507796,0.655334,0.584584,0.477229,0.673173,0.617094,0.753212,0.38179,0.682958,0.619271,0.219929,0.603976,0.214182,0.58029,0.219891,123.34540832915438,112.05434368105115,26.246265199687194,53.18736651735415,123.11539939872871,171.36199174182673,158.3215775873133,148.23935208320373,166.99291747783167,0.03823999999999994,0.095439,-0.08931399999999998,-0.09506099999999998,-0.07949,26.941101317666956,11.29106464810323,48.246592343098015,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0024.jpg,v_Lunges_g17_c03,lunges,train,24,0.627916,0.280565,0.549313,0.281788,0.642102,0.362826,0.495572,0.366767,0.658683,0.30715,0.515953,0.317574,0.583455,0.502179,0.529081,0.499214,0.650144,0.59589,0.483974,0.648961,0.615095,0.758507,0.379129,0.682686,0.619388,0.196639,0.609075,0.193977,0.581856,0.201869,132.39963671571206,124.59458446009033,26.368902276468276,9.805449589814817,133.21831447420672,168.55269032183216,161.6189415293106,146.05699008503845,168.65558949449687,0.03504900000000011,0.10484500000000002,-0.083926,-0.086588,-0.07991899999999999,16.56345268665346,7.805052255621732,35.33437584762544,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0025.jpg,v_Lunges_g17_c03,lunges,train,25,0.633235,0.244147,0.541617,0.241277,0.671172,0.351792,0.497076,0.326137,0.688211,0.289167,0.510766,0.233709,0.595143,0.485513,0.536636,0.479565,0.634677,0.608436,0.502956,0.632622,0.610283,0.762441,0.403818,0.689198,0.602015,0.159003,0.599535,0.153459,0.58291,0.158024,153.1705961824243,132.1225594426858,34.63452963826366,19.268971170938638,153.20298379234674,168.78733558499155,167.90228384099325,148.8401986612611,171.03149130924703,0.024394000000000027,0.09913799999999995,-0.085144,-0.09068799999999999,-0.083253,15.36555846732502,21.048036739738507,15.58435179264481,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0026.jpg,v_Lunges_g17_c03,lunges,train,26,0.634509,0.233563,0.54044,0.223489,0.642807,0.34633,0.492509,0.293093,0.6626,0.424327,0.502675,0.201163,0.59337,0.470954,0.534725,0.462702,0.617677,0.6139,0.517254,0.63126,0.602481,0.766005,0.41818,0.700443,0.615402,0.145708,0.609813,0.140065,0.585321,0.144209,164.64426784856067,130.84399139165745,169.9690339895146,28.242010739619946,160.51799262487572,175.45084238146003,168.39975485630552,155.25362313469952,170.16835455591666,0.015195999999999987,0.099074,-0.08785499999999999,-0.093498,-0.07927999999999999,141.72702324989464,33.80027645690322,14.932849756584318,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0027.jpg,v_Lunges_g17_c03,lunges,train,27,0.633734,0.22923,0.548262,0.207244,0.652686,0.337551,0.49037,0.274932,0.691101,0.305008,0.485174,0.209643,0.595179,0.454782,0.544213,0.446862,0.60448,0.614896,0.54547,0.617438,0.596108,0.776673,0.470639,0.729115,0.616402,0.137121,0.618355,0.135265,0.586205,0.132451,173.71280393563617,145.75304080662957,59.65479225271285,45.08998487449026,166.97519434831335,178.60913270791636,170.13442564695325,166.35804394537303,170.29968307268018,0.008372000000000046,0.07483100000000004,-0.092109,-0.09396499999999999,-0.074793,14.56480737822259,27.959763129006603,11.633938359603007,good
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0028.jpg,v_Lunges_g17_c03,lunges,train,28,0.630784,0.23956,0.541174,0.213075,0.655777,0.351433,0.489203,0.279122,0.692378,0.309843,0.489625,0.21391,0.590562,0.464718,0.540658,0.460436,0.593319,0.629706,0.553147,0.636455,0.587099,0.797852,0.527956,0.805179,0.622887,0.148867,0.62207,0.143717,0.591662,0.13583,176.923774917044,167.44972776457956,53.94261704570565,37.8278328730943,168.91415806273486,175.82181904723325,170.4671122575736,178.0092275842421,169.8714362337394,0.006220000000000003,0.025191000000000074,-0.090693,-0.09584299999999998,-0.07724499999999998,16.11478417261135,9.474047152464436,6.907660984498392,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0029.jpg,v_Lunges_g17_c03,lunges,train,29,0.632088,0.241086,0.531257,0.221264,0.651253,0.352678,0.481358,0.301337,0.686863,0.313638,0.488588,0.244955,0.592748,0.470796,0.542968,0.46782,0.594393,0.639954,0.556305,0.646119,0.588562,0.795642,0.546064,0.821622,0.618309,0.152388,0.62051,0.147689,0.586412,0.13814,177.29747368720726,172.38247821027767,52.114318817054276,24.622810862258717,169.72459381273208,178.4411001528726,171.02006776288073,177.7817831487566,170.28169347169964,0.00583099999999992,0.010241000000000056,-0.088698,-0.09339700000000001,-0.08312399999999998,27.49150795479556,4.91499547692959,8.716506340140512,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0030.jpg,v_Lunges_g17_c03,lunges,train,30,0.621977,0.248,0.527629,0.226575,0.636925,0.34376,0.479589,0.298808,0.68074,0.371561,0.460954,0.34797,0.587264,0.48237,0.537739,0.478281,0.583781,0.649194,0.544913,0.658235,0.579003,0.809772,0.543247,0.831802,0.609974,0.156578,0.612237,0.153827,0.580767,0.14351,179.48932684010805,177.16675735537405,131.2675735812133,167.13212356214146,172.77100982634641,179.95826248263202,173.02037874250718,178.5922567590108,171.5748966300452,0.004777999999999949,0.0016659999999999453,-0.091422,-0.094173,-0.083065,35.86454998092816,2.3225694847340037,7.187252656285608,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0031.jpg,v_Lunges_g17_c03,lunges,train,31,0.620026,0.252076,0.52331,0.225044,0.627213,0.357428,0.474968,0.29668,0.674028,0.370312,0.470284,0.250059,0.579768,0.481797,0.529031,0.47528,0.574576,0.645745,0.539127,0.653806,0.574929,0.810158,0.536243,0.831699,0.599493,0.154922,0.608985,0.154184,0.572408,0.141597,178.06248654502633,175.83421273392435,109.29005744794374,39.75000097857563,171.8737679827961,178.0725688558865,170.90425351229646,179.84708263907274,170.05986305047045,-0.0003530000000000477,0.0028839999999999977,-0.09715400000000002,-0.09789200000000003,-0.083447,69.54005646936811,2.2282738111019853,6.198800873090391,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0032.jpg,v_Lunges_g17_c03,lunges,train,32,0.602627,0.247217,0.51355,0.223837,0.612873,0.347797,0.471837,0.294487,0.659019,0.32648,0.461113,0.219511,0.57218,0.489817,0.522761,0.486743,0.571757,0.647501,0.528313,0.661178,0.566737,0.805378,0.52543,0.835598,0.598526,0.161376,0.597823,0.156197,0.567161,0.144162,178.33169531355082,177.22962962939494,71.0222182063244,38.69840796466412,173.00019460369757,179.81261029829687,173.8347233723529,178.43156257181468,172.84642876316423,0.005019999999999913,0.00288300000000008,-0.085841,-0.09101999999999999,-0.079675,32.323810241660276,1.102065684155889,6.812415694599309,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0033.jpg,v_Lunges_g17_c03,lunges,train,33,0.597491,0.236641,0.5047,0.222319,0.622166,0.336338,0.463986,0.290829,0.659347,0.294119,0.454127,0.224569,0.572151,0.483806,0.51976,0.483054,0.574703,0.648287,0.523392,0.656538,0.561261,0.799313,0.518317,0.829047,0.595759,0.164262,0.593652,0.153777,0.56225,0.140614,174.02469861294838,177.11518674043757,55.27081478782291,39.18532373384831,173.25732104341705,177.8932858256041,176.12306059564423,176.45522144992114,174.146114307313,0.013441999999999954,0.005074999999999941,-0.072379,-0.082864,-0.081705,16.0854910539746,3.0904881274891807,4.635964782187045,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0034.jpg,v_Lunges_g17_c03,lunges,train,34,0.600851,0.235451,0.506907,0.221613,0.616605,0.33617,0.462764,0.291893,0.655321,0.309466,0.453461,0.216273,0.57212,0.478832,0.521786,0.476868,0.575318,0.646027,0.524607,0.652877,0.561986,0.804037,0.520274,0.82619,0.590048,0.164718,0.59698,0.154555,0.558824,0.142007,174.08113353926515,177.64915402149794,64.29435733944861,39.1465771115481,172.17153668083844,177.58189538678548,175.05220586241597,176.4158631988838,173.2672240631071,0.01333200000000001,0.004333000000000031,-0.07073299999999999,-0.080896,-0.07960600000000001,25.147780227900512,3.5680204822327823,5.410358705947033,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0035.jpg,v_Lunges_g17_c03,lunges,train,35,0.600166,0.238505,0.502846,0.223827,0.608169,0.344355,0.456962,0.292084,0.639954,0.354601,0.45433,0.213388,0.571155,0.48385,0.518726,0.480673,0.571279,0.652157,0.522654,0.659302,0.561397,0.811745,0.518792,0.830528,0.604424,0.162679,0.598963,0.151772,0.569697,0.141002,176.41410546718134,177.4477789094263,112.19056750763899,35.82561992754034,173.21400378151142,177.721482547349,174.96084418439796,176.4727867464795,173.2561360485629,0.009881999999999946,0.003861999999999921,-0.075826,-0.086733,-0.08282500000000001,76.36494758009866,1.0336734422449467,4.50747876583759,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0036.jpg,v_Lunges_g17_c03,lunges,train,36,0.597923,0.232073,0.506868,0.221012,0.606529,0.328414,0.461696,0.298797,0.653919,0.307657,0.462997,0.228933,0.567441,0.473022,0.518077,0.467351,0.568914,0.644891,0.523733,0.652165,0.557613,0.811566,0.520678,0.828582,0.600144,0.160418,0.598324,0.151445,0.566382,0.139411,175.62983182718244,177.25462801931783,71.4510361215912,29.07830624317977,172.29877926145738,179.1467791829291,174.45269032943466,177.80708144526704,172.78973465400043,0.011301000000000005,0.00305500000000003,-0.071655,-0.080628,-0.08160099999999998,42.372729878411434,1.624796192135392,6.847999921471711,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0037.jpg,v_Lunges_g17_c03,lunges,train,37,0.597682,0.230993,0.501571,0.218311,0.599684,0.31169,0.453987,0.289892,0.63141,0.323623,0.4765,0.335361,0.561761,0.472702,0.509997,0.469124,0.563939,0.638789,0.517872,0.647397,0.553037,0.804041,0.511912,0.826668,0.591777,0.159402,0.593407,0.151391,0.558827,0.139104,175.4739795239031,175.56629961964515,112.03369367375726,120.04433098858325,170.79559529138834,179.39357444248597,173.05515818536753,178.38253246140337,171.54683602638121,0.010901999999999967,0.005959999999999965,-0.07159100000000002,-0.079602,-0.079207,8.010637314825999,0.09232009574205335,8.597979151097633,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0038.jpg,v_Lunges_g17_c03,lunges,train,38,0.584951,0.2318,0.489131,0.226436,0.575381,0.322364,0.436144,0.297643,0.598673,0.382482,0.447338,0.387919,0.553831,0.476389,0.503304,0.479083,0.556929,0.643505,0.510814,0.652075,0.542688,0.807637,0.503145,0.82558,0.595995,0.180313,0.584048,0.158212,0.556569,0.14963,173.97889432305007,174.98314354306154,152.78942366860323,136.27756620382436,171.68687353266228,179.27393931206757,174.67559408313733,176.76277739107917,172.74881478895176,0.01424100000000006,0.007669000000000037,-0.051487000000000005,-0.07358800000000001,-0.07680599999999999,16.51185746477887,1.0042492200114737,7.587065779405293,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0039.jpg,v_Lunges_g17_c03,lunges,train,39,0.577741,0.230735,0.484337,0.226385,0.580682,0.326685,0.431769,0.300886,0.607302,0.371768,0.443721,0.344573,0.547606,0.477516,0.496897,0.479039,0.552955,0.638414,0.506906,0.655048,0.542833,0.806342,0.499545,0.828637,0.582758,0.174537,0.577691,0.158645,0.550009,0.14608,174.64631910015132,174.3169529354844,151.19501132932564,129.4923242554033,171.1337782267948,179.58946256712267,173.869488075422,177.58786034446604,173.03775896865906,0.010121999999999964,0.007360999999999951,-0.056198,-0.07208999999999999,-0.08030500000000002,21.702687073922334,0.32936616466690793,8.455684340327878,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0040.jpg,v_Lunges_g17_c03,lunges,train,40,0.574221,0.229472,0.474039,0.212258,0.579785,0.321745,0.417896,0.296096,0.606406,0.386396,0.432315,0.32884,0.539851,0.467972,0.48685,0.466733,0.54379,0.63192,0.499408,0.645855,0.531895,0.802075,0.487776,0.820407,0.571506,0.162291,0.569778,0.148026,0.536731,0.130783,174.6246020091676,172.17699379823893,161.07032529427394,122.42468353327997,170.4232131345176,178.87099764021545,173.16368571034363,177.2678794780203,171.79945256963305,0.011894999999999989,0.011632000000000031,-0.06718100000000002,-0.08144600000000002,-0.08147499999999999,38.64564176099397,2.447608210928678,8.447784505697854,bad
outputs/frames\train\lunges\v_Lunges_g17_c03\frame_0041.jpg,v_Lunges_g17_c03,lunges,train,41,0.56014,0.224741,0.463719,0.210639,0.577061,0.318655,0.40774,0.291215,0.617119,0.318375,0.420302,0.275136,0.530053,0.463614,0.477825,0.464187,0.534583,0.632905,0.487395,0.642394,0.5242,0.797798,0.481362,0.815236,0.561114,0.160921,0.557575,0.146551,0.527647,0.130575,174.8639299965673,174.92678782622076,99.81320298602982,3.215376625279177,171.28828894510892,179.8832099011248,173.8245003400437,177.3927881814475,172.82098412300093,0.010383000000000031,0.006033000000000011,-0.06381999999999999,-0.07819000000000001,-0.080064,96.59782636075064,0.06285782965346698,8.59492095601587,bad
